Contrato,Predicao_Fraude
322056137715,0
322097345715,1
321964190715,0
321959453715,0
322004863715,1
321964567715,1
321986800715,0
322032259715,1
321963406715,1
322018768715,1
321969800715,1
322011124715,1
321991087715,1
321998693715,1
321961045715,1
322024183715,1
322096594715,0
321951453715,0
322084280715,1
322030785715,1
322066392715,0
321946662715,1
322081057715,1
321971831715,0
321950743715,1
321959627715,1
322054483715,1
322088342715,1
322015799715,0
322010414715,0
322021287715,1
321992161715,0
322062605715,1
322097388715,0
321951451715,1
322046360715,0
322088996715,1
322099308715,0
321986474715,0
322040374715,1
321998364715,0
322047065715,0
322044395715,0
322062323715,0
322056149715,1
322059844715,0
322058114715,1
322021850715,0
322032563715,1
322089980715,0
322039549715,1
322079501715,0
322073860715,0
322071128715,1
322059641715,0
322030627715,1
321995132715,0
322016134715,1
322065761715,0
322009036715,0
321956095715,1
322070445715,1
322056203715,1
321949598715,1
322097009715,0
321996237715,1
322086307715,0
322012209715,1
322098200715,1
322094524715,0
321980544715,1
321963757715,0
321977425715,1
322073084715,0
322019540715,1
322029595715,1
322012236715,1
321959770715,1
321950406715,1
321988262715,0
321970081715,1
322090411715,0
322040614715,1
322005562715,1
321988890715,1
321962280715,1
322083147715,1
321974387715,1
321967103715,1
322003627715,0
322011927715,1
322014060715,1
321960399715,0
322081554715,0
322005006715,1
322029529715,0
322061356715,1
322098793715,0
322004148715,1
322025935715,0
322014759715,0
322001041715,0
322018176715,1
322095915715,0
322063823715,1
321988500715,1
321978460715,1
322075165715,1
321985334715,1
322053159715,0
322098380715,0
322098462715,1
322047504715,1
322019521715,0
322033645715,1
322056002715,1
321951361715,1
322055124715,1
322034550715,0
321996436715,1
322067828715,1
321998415715,1
322076038715,0
321986406715,1
322015727715,0
321977613715,1
322057356715,1
321969636715,1
322058485715,0
322035562715,0
322046011715,0
322004259715,1
322013444715,1
322048179715,1
321976836715,1
322055734715,1
322031651715,1
321979752715,0
322069805715,0
321987175715,1
322003162715,0
321947419715,0
322000688715,1
322008888715,1
321964717715,1
322068752715,1
322085452715,0
321957896715,0
321991201715,1
322072953715,0
321969452715,1
322040754715,0
322077785715,1
322099433715,0
322045871715,1
322055786715,1
321981206715,0
322033826715,0
321980529715,0
321956335715,1
322085324715,0
321961886715,1
321981054715,1
322000239715,1
321966045715,0
322073638715,0
322006265715,0
322061253715,0
321968816715,1
321980462715,0
322000457715,0
322067841715,0
322089575715,0
321962860715,1
321980963715,0
322048152715,0
322000463715,0
322007343715,1
322024845715,0
322054480715,0
321973918715,1
322067165715,1
322015723715,1
322021751715,1
322038420715,1
322031644715,0
321958509715,1
322037791715,1
321982921715,1
322057738715,1
322083083715,0
322011241715,1
321999878715,1
322013579715,1
322048767715,0
322059809715,0
322054388715,0
322025642715,1
322013781715,1
321959871715,0
322034311715,0
321973073715,1
322085020715,0
322019438715,0
322013871715,1
322075536715,0
322059590715,1
322045513715,0
322055259715,1
321947589715,1
322002159715,0
321964552715,1
322016506715,0
322062022715,1
322074046715,1
321985155715,0
321973875715,0
322064459715,0
321972207715,1
321982746715,0
322057290715,1
322003153715,0
321987705715,1
322060225715,0
322021219715,1
321990534715,1
321967091715,0
322029297715,0
321969184715,0
322062264715,1
321983433715,1
321982868715,1
322026889715,1
321987756715,1
321948055715,1
322030180715,0
321960115715,1
322094821715,0
322065455715,1
321974057715,0
321953866715,1
322082047715,0
321996598715,1
322051887715,1
322087627715,0
322043704715,1
322052957715,0
322039194715,1
322076438715,1
321984744715,0
322055176715,1
321993271715,0
322017352715,1
321949417715,0
322019743715,0
321998285715,1
322035779715,1
321946945715,1
322057515715,1
322035207715,1
322041875715,0
322030857715,1
322031460715,1
322025898715,1
322096081715,1
321957977715,0
321961849715,0
321971386715,1
321987489715,0
322047115715,1
321992710715,1
322098079715,0
322064339715,1
321975372715,1
322043986715,0
322049986715,1
322017163715,1
322047645715,1
322007115715,1
321957026715,0
321989831715,1
321999277715,1
322062270715,1
322021820715,0
321954633715,0
322032892715,0
321954757715,1
322066353715,1
322053279715,0
322089360715,1
321953731715,0
321971530715,0
322069341715,0
322045291715,0
322018862715,1
321963346715,0
322094733715,0
322098095715,0
322035273715,1
321947036715,1
322007763715,0
321973060715,1
322037665715,0
322012149715,1
321972188715,0
322080522715,1
322020805715,0
321986110715,1
322033395715,1
322058886715,0
321980237715,1
321998853715,1
321947695715,0
322082301715,1
322053887715,1
321965464715,1
322079372715,0
322003271715,0
322070354715,0
322013013715,1
321958018715,1
322060500715,0
321988561715,0
321957540715,0
322082661715,0
321972620715,1
321994370715,0
322001428715,1
322065736715,1
322040089715,0
321991499715,1
321981234715,1
321949857715,1
322092035715,0
322094091715,0
322040994715,1
322075048715,1
322040724715,0
321991526715,0
322043667715,0
321948362715,0
322053895715,0
321964606715,1
321967237715,0
322060368715,0
322000453715,1
321949621715,0
322040573715,0
321952923715,0
322091744715,0
321981175715,0
321958160715,0
321972076715,1
322013360715,1
321998325715,0
321958087715,1
321997239715,1
321966866715,1
321990234715,0
322091078715,0
322091135715,0
322097621715,0
322047294715,1
321949595715,1
321970709715,1
322055444715,0
321958030715,0
322044365715,0
322096515715,0
322070635715,1
322056757715,0
321998085715,1
321986235715,1
322092323715,1
321958078715,0
322049249715,0
321952484715,1
321946664715,1
322093341715,1
322098510715,0
322056499715,1
322053268715,1
322019140715,1
322003322715,1
322085950715,0
322038522715,1
321947456715,0
322087086715,1
322015952715,1
321953676715,1
322092620715,1
322077295715,0
322028125715,1
322063289715,0
322008720715,1
321967041715,0
322028982715,0
321979155715,0
321951835715,0
322069901715,0
322063923715,1
322009911715,0
321962096715,1
321959606715,1
322051069715,1
321963253715,0
322071736715,0
322067579715,0
322028725715,1
322034103715,0
322053289715,1
321966697715,1
322014377715,0
321956277715,0
321960318715,0
321958107715,1
322091861715,1
321974524715,1
322058058715,0
321947814715,1
321968551715,1
322052221715,1
321986216715,1
322004086715,0
322069576715,1
322042882715,1
321990635715,0
321968831715,0
322020050715,1
322072826715,1
321963557715,0
321963305715,1
322048091715,1
321950268715,1
321956849715,0
321989448715,1
321990942715,1
321972053715,1
322023287715,0
321991283715,1
322086353715,0
321965303715,1
322036972715,0
321993611715,0
322091552715,0
321946345715,0
322012673715,0
322015473715,0
321947656715,0
321972872715,1
322079995715,1
321967026715,0
322033983715,1
321993009715,1
321961443715,0
322042861715,1
322022873715,1
322073908715,0
322071740715,1
321989404715,0
322084947715,0
321991592715,1
321981104715,0
321986766715,0
322035750715,0
321986516715,1
322032900715,1
322014229715,1
322007797715,0
322027482715,1
322073789715,1
322095063715,1
321957321715,1
321994134715,1
321951773715,1
322051159715,1
322025061715,1
321995141715,1
321977139715,1
322050332715,1
321989523715,1
322068562715,1
322026040715,0
321978333715,1
321969375715,0
321992608715,0
321995233715,0
322062849715,1
322033675715,0
322034788715,1
322048449715,1
322012777715,1
321948203715,1
322057160715,1
321962724715,1
322079476715,0
321982201715,1
322026139715,1
322022069715,0
322001543715,0
322036535715,0
321974803715,1
321965153715,1
321972005715,1
321948788715,1
322057621715,1
321962790715,0
322008604715,0
321973670715,1
322030296715,0
321979815715,1
322035385715,1
321994412715,1
321967847715,1
322022569715,0
322020293715,0
322002308715,0
322047983715,0
322045807715,1
321973847715,1
322040498715,0
322035546715,1
321956126715,1
322013758715,0
322039914715,1
321967737715,0
322082827715,0
321996439715,0
322092362715,1
322079186715,0
321985228715,0
322076751715,1
321974974715,1
322085202715,1
322004963715,1
322085862715,0
322001681715,0
321987048715,0
321974537715,0
322032962715,0
321950639715,1
321967335715,0
322049002715,0
321985769715,1
322083350715,0
321990123715,1
322059339715,0
322036341715,1
322082847715,0
322058692715,1
322008719715,0
322052594715,0
322091029715,0
322028081715,0
322031290715,1
322009602715,1
322081648715,1
322041359715,1
322065908715,1
322058851715,1
321996148715,1
321982707715,1
321954026715,1
321960665715,1
322014349715,1
322098740715,0
321990869715,1
322080862715,0
321955028715,1
321994456715,0
322087915715,1
322064468715,1
321975279715,1
321955458715,0
322092118715,1
322031311715,1
322015520715,1
321961983715,1
322082262715,1
321962521715,0
321963284715,0
322043020715,1
322029779715,0
321963806715,1
321992326715,1
321994131715,1
322088694715,1
321963275715,0
322081101715,1
321964531715,0
322019912715,1
322092850715,0
322064535715,0
321995384715,0
321981963715,1
322025606715,0
322009842715,1
321999786715,1
321992593715,1
322087233715,1
322010750715,0
322091199715,0
322081383715,0
322013624715,1
322074517715,1
322035124715,1
321975827715,1
322021593715,1
321989985715,1
321973241715,1
321981014715,0
322042237715,1
321949858715,1
322085487715,0
322066852715,0
321950887715,0
322025173715,1
322015570715,0
322069923715,0
321966705715,1
322034978715,1
322051999715,0
321986664715,0
322083081715,0
321974121715,0
322042813715,0
322080305715,0
321964512715,1
322094340715,1
322028636715,1
322049745715,0
322089127715,0
322093515715,0
321995367715,1
322095487715,0
322076585715,1
321958695715,1
322087145715,0
321976193715,1
322024388715,1
321971847715,1
322009410715,1
321959572715,0
322030830715,0
322006571715,1
321975946715,1
322054490715,1
322075823715,0
322094213715,0
321998442715,0
322016520715,1
322073903715,0
321990165715,1
321995188715,1
322018049715,1
322000142715,1
321995894715,1
321961873715,1
321961300715,0
322001084715,0
322004950715,0
322072785715,0
322085066715,0
322079712715,1
321975342715,0
322051783715,0
321960568715,0
322079799715,0
322055811715,0
321960236715,1
322095096715,1
322099672715,0
322027261715,0
322030610715,1
322096662715,0
322033416715,1
322050339715,1
321981782715,0
322037796715,1
321956753715,1
322058874715,0
321993686715,0
321978282715,1
322063345715,0
321971656715,0
322080344715,0
322020221715,0
321970925715,1
322033056715,0
321957749715,1
322030435715,0
321981354715,0
322029952715,1
322041189715,0
321988101715,0
322089519715,0
321958390715,1
322012117715,0
322046136715,0
322023189715,1
322036833715,0
321956004715,1
321979653715,1
322049165715,1
322014033715,1
322043460715,1
322009806715,1
322034971715,1
322079388715,1
321985844715,1
322067215715,0
321968618715,0
322003985715,1
322000219715,0
322060535715,1
321968964715,0
321984135715,0
321988741715,1
322014370715,1
322083154715,0
321983191715,1
321950542715,0
322056968715,0
322027272715,1
321976920715,0
321961379715,0
321987657715,1
321965271715,0
321993705715,1
322066747715,0
322065620715,1
322061670715,0
322016862715,0
322078239715,0
322045284715,0
322086042715,1
322099581715,1
322053730715,1
322085508715,0
322038774715,1
322021867715,1
322025010715,1
322001284715,1
322068100715,1
322056806715,0
322059496715,0
322089306715,0
322064522715,0
322084589715,0
322088101715,0
321980541715,1
321959906715,0
322072163715,1
321970070715,0
322082079715,0
322042675715,0
322014649715,0
322005113715,1
321963737715,0
322086534715,1
322055688715,1
322038685715,0
321985151715,1
322056606715,0
322031158715,1
321994719715,0
322055207715,0
321997101715,0
322022999715,1
321998498715,1
322030309715,0
322033877715,1
322025908715,0
322027769715,0
322007686715,1
321957324715,1
321993363715,0
322010864715,1
321986559715,1
322009250715,1
322056407715,0
322058281715,0
322039973715,1
321997891715,1
322036571715,1
321972586715,1
322082914715,0
322040467715,1
321971398715,1
321962748715,1
321962079715,0
322096145715,1
321962304715,0
322031258715,0
322097214715,1
322058028715,1
322064592715,1
322040288715,0
321975058715,1
322001828715,0
322049702715,1
322033994715,0
322079182715,1
322081842715,0
322035369715,0
321981588715,1
322096737715,0
321983461715,1
322031940715,0
322047415715,0
322069044715,1
321986510715,1
322006045715,1
321998265715,1
322005450715,1
321981667715,1
322045722715,1
322066020715,1
322074862715,1
322079753715,0
322012529715,1
321960988715,1
321954483715,1
322035955715,0
322012259715,0
322091925715,0
322007603715,1
322095721715,0
322049911715,1
321983381715,1
322064945715,0
322005930715,0
322086381715,1
322028495715,1
322014374715,1
322080845715,0
322076707715,1
322089118715,0
322080378715,0
322025321715,1
321966324715,1
321982515715,0
322025890715,1
322044411715,0
321981861715,1
322078247715,0
322020565715,1
321985704715,1
322059528715,1
322074331715,0
322043731715,0
321946728715,1
322027885715,1
322090056715,1
321952891715,1
321951858715,1
321967589715,0
321970909715,1
322011597715,1
322092213715,1
322002976715,1
321983870715,1
322092836715,1
322032035715,0
321973834715,1
321947295715,0
322006096715,1
322063926715,1
322087025715,1
322068921715,0
322008501715,1
321946495715,0
322026981715,0
321969471715,1
321961729715,1
322095606715,1
322053085715,1
322037404715,0
322017224715,1
322039469715,0
321949493715,0
322067666715,0
322074245715,1
322035936715,1
322071043715,1
322092371715,0
322050024715,0
322088573715,1
321978332715,1
321960948715,1
322094953715,1
322067428715,1
322051937715,1
322091570715,1
322055702715,0
322031942715,1
321951555715,1
321993938715,0
322034057715,0
321983139715,0
322052925715,0
322055174715,1
322019551715,0
322019350715,1
322090731715,0
322012918715,1
322099523715,1
321961750715,0
321956892715,1
322034691715,1
322094571715,0
322061928715,1
322065884715,0
321976430715,1
321975882715,0
321960346715,1
322099424715,0
322006916715,1
321950514715,1
322010028715,0
322019002715,1
322094254715,1
322078481715,0
321952990715,1
321953286715,1
322098667715,0
322066182715,1
322074955715,1
322038560715,1
322003646715,1
321994231715,1
321987124715,0
321974862715,0
322009584715,0
321998933715,1
322076183715,1
322069705715,0
322083291715,1
321988922715,1
321963386715,0
321948504715,1
322027828715,1
322022090715,0
322095743715,1
322024177715,1
321961163715,1
322091805715,0
321996407715,1
322032733715,1
322097735715,0
321950418715,0
322023554715,1
321959727715,0
322045437715,1
322042973715,1
321988533715,1
321996779715,1
322058855715,1
322064212715,1
322089637715,0
321972514715,0
321958250715,1
321949861715,1
322089079715,0
322099590715,0
322022101715,1
321981978715,1
322058046715,1
321974087715,0
322039131715,0
322058240715,1
322039996715,0
321985252715,1
322088067715,0
321955362715,0
321996325715,1
322036154715,1
322086383715,0
322005148715,0
322058798715,0
321999885715,1
322056670715,0
321962858715,1
321954548715,1
321946443715,1
322009844715,1
321977244715,0
321999554715,0
322005041715,1
322054122715,1
322021747715,1
321994187715,1
322072651715,1
322054845715,0
321987473715,1
321983073715,1
322058539715,1
322011974715,0
322089608715,1
322067206715,1
322037104715,0
321972088715,0
322060327715,1
